"2016-12-06 08h 57min","https://twitter.com/TMacRockstar/status/805938805257564161"
"2016-12-06 09h 02min","https://twitter.com/TMacRockstar/status/805938805257564161"
"2016-12-06 09h 05min","https://twitter.com/NinaGazire/status/805938837583200257"
"2016-12-06 09h 09min","https://twitter.com/rebekahstweets/status/805938995830071297"
"2016-12-06 09h 10min","https://twitter.com/NinaGazire/status/805938837583200257"
